user_id;signup_date;country;device;acquisition_channel;plan_id;activated_date;is_activated
U001811;28/1/2025;ES;Web;Paid Search;P01;3/2/2025;1
U001812;11/10/2025;FR;Android;Paid Search;P01;13/10/2025;1
U001813;10/9/2025;DE;Web;Referral;P02;;0
U001814;3/8/2025;FR;Android;Partnership;P01;4/8/2025;1
U001815;12/5/2025;FR;iOS;Paid Search;P01;15/5/2025;1
U001816;13/5/2025;DE;Android;Organic;P01;13/5/2025;1
U001817;13/12/2025;PT;iOS;Referral;P02;21/12/2025;1
U001818;7/12/2025;ES;Android;Organic;P01;10/12/2025;1
U001819;3/4/2025;FR;iOS;Paid Search;P02;14/4/2025;1
U001820;4/2/2025;IT;Android;Referral;P01;;0
U001821;24/8/2025;PT;iOS;Paid Search;P03;;0
U001822;4/2/2025;PT;iOS;Paid Social;P01;17/2/2025;1
U001823;26/10/2025;ES;iOS;Organic;P01;28/10/2025;1
U001824;18/5/2025;DE;Android;Organic;P01;22/5/2025;1
U001825;24/10/2025;BE;iOS;Partnership;P01;;0
U001826;7/6/2025;FR;iOS;Organic;P01;;0
U001827;26/8/2025;FR;iOS;Organic;P02;3/9/2025;1
U001828;9/1/2025;IE;iOS;Paid Search;P02;13/1/2025;1
U001829;13/8/2025;ES;Web;Paid Search;P01;;0
U001830;25/12/2025;IT;Android;Organic;P01;30/12/2025;1
U001831;6/5/2025;NL;iOS;Organic;P01;7/5/2025;1
U001832;24/1/2025;ES;iOS;Paid Search;P01;31/1/2025;1
U001833;2/3/2025;IT;iOS;Paid Search;P01;6/3/2025;1
U001834;12/7/2025;FR;iOS;Referral;P01;;0
U001835;19/6/2025;NL;iOS;Organic;P01;24/6/2025;1
U001836;13/8/2025;BE;iOS;Partnership;P03;13/8/2025;1
U001837;26/12/2025;NL;iOS;Organic;P01;30/12/2025;1
U001838;18/5/2025;ES;iOS;Organic;P01;22/5/2025;1
U001839;16/12/2025;IT;Android;Partnership;P01;20/12/2025;1
U001840;26/12/2025;BE;iOS;Referral;P01;;0
U001841;2/8/2025;DE;Android;Organic;P01;7/8/2025;1
U001842;8/11/2025;DE;Android;Paid Search;P02;19/11/2025;1
U001843;27/2/2025;ES;Android;Referral;P01;2/3/2025;1
U001844;17/6/2025;NL;iOS;Organic;P01;;0
U001845;30/5/2025;ES;Android;Organic;P01;6/6/2025;1
U001846;14/12/2025;ES;Android;Paid Search;P01;15/12/2025;1
U001847;19/12/2025;BE;Web;Referral;P01;19/12/2025;1
U001848;13/3/2025;BE;Android;Paid Social;P01;18/3/2025;1
U001849;11/5/2025;IE;iOS;Paid Search;P01;13/5/2025;1
U001850;28/6/2025;FR;Web;Partnership;P01;3/7/2025;1
U001851;26/5/2025;ES;Android;Organic;P01;;0
U001852;24/11/2025;FR;iOS;Referral;P01;24/11/2025;1
U001853;19/11/2025;ES;iOS;Organic;P01;22/11/2025;1
U001854;29/5/2025;NL;Web;Referral;P01;30/5/2025;1
U001855;6/5/2025;DE;iOS;Paid Search;P01;6/5/2025;1
U001856;14/2/2025;FR;Android;Organic;P02;;0
U001857;14/10/2025;ES;iOS;Paid Search;P01;19/10/2025;1
U001858;22/11/2025;FR;Android;Referral;P01;23/11/2025;1
U001859;2/10/2025;NL;iOS;Paid Search;P01;2/10/2025;1
U001860;16/1/2025;IT;Android;Organic;P01;;0
U001861;7/6/2025;ES;Android;Organic;P01;;0
U001862;30/11/2025;ES;Android;Paid Social;P01;4/12/2025;1
U001863;15/7/2025;FR;iOS;Paid Social;P01;20/7/2025;1
U001864;3/3/2025;ES;iOS;Paid Search;P01;;0
U001865;17/11/2025;BE;iOS;Organic;P01;;0
U001866;22/8/2025;DE;iOS;Paid Social;P01;23/8/2025;1
U001867;11/6/2025;ES;Web;Organic;P01;24/6/2025;1
U001868;20/8/2025;PT;iOS;Organic;P01;25/8/2025;1
U001869;3/10/2025;FR;iOS;Paid Search;P01;8/10/2025;1
U001870;22/9/2025;ES;Android;Paid Search;P01;;0
U001871;12/3/2025;DE;iOS;Partnership;P01;;0
U001872;22/7/2025;ES;iOS;Paid Social;P01;29/7/2025;1
U001873;11/11/2025;FR;Android;Organic;P01;12/11/2025;1
U001874;5/10/2025;NL;iOS;Referral;P01;12/10/2025;1
U001875;15/12/2025;BE;Android;Organic;P01;;0
U001876;21/4/2025;FR;Android;Partnership;P01;;0
U001877;11/11/2025;DE;iOS;Organic;P01;16/11/2025;1
U001878;1/4/2025;ES;Android;Partnership;P01;1/4/2025;1
U001879;21/5/2025;DE;Android;Referral;P01;21/5/2025;1
U001880;22/12/2025;ES;iOS;Referral;P02;22/12/2025;1
U001881;25/10/2025;DE;Android;Organic;P02;29/10/2025;1
U001882;4/9/2025;ES;iOS;Referral;P03;5/9/2025;1
U001883;22/4/2025;BE;Android;Paid Social;P01;27/4/2025;1
U001884;21/9/2025;NL;Android;Organic;P01;27/9/2025;1
U001885;27/8/2025;FR;iOS;Paid Search;P02;1/9/2025;1
U001886;19/11/2025;PT;Android;Paid Social;P01;;0
U001887;7/9/2025;ES;iOS;Partnership;P01;13/9/2025;1
U001888;25/12/2025;IT;Android;Referral;P02;25/12/2025;1
U001889;18/7/2025;ES;Android;Paid Search;P01;29/7/2025;1
U001890;26/1/2025;ES;iOS;Paid Social;P02;26/1/2025;1
U001891;23/7/2025;IT;iOS;Organic;P03;7/8/2025;1
U001892;28/7/2025;FR;Web;Paid Search;P03;2/8/2025;1
U001893;11/5/2025;DE;iOS;Referral;P01;;0
U001894;17/11/2025;DE;iOS;Paid Social;P01;;0
U001895;27/1/2025;ES;iOS;Referral;P01;;0
U001896;3/11/2025;ES;Android;Paid Search;P01;7/11/2025;1
U001897;11/10/2025;DE;iOS;Paid Search;P01;;0
U001898;27/11/2025;DE;Android;Referral;P01;30/11/2025;1
U001899;15/12/2025;ES;Android;Organic;P01;1/1/2026;1
U001900;29/12/2025;FR;iOS;Partnership;P01;3/1/2026;1
U001901;21/4/2025;DE;Android;Partnership;P03;21/4/2025;1
U001902;23/6/2025;DE;iOS;Referral;P02;30/6/2025;1
U001903;4/12/2025;PT;iOS;Referral;P01;;0
U001904;3/2/2025;FR;Android;Paid Search;P01;4/2/2025;1
U001905;13/3/2025;DE;iOS;Paid Search;P01;18/3/2025;1
U001906;6/8/2025;DE;Android;Referral;P01;12/8/2025;1
U001907;7/9/2025;ES;Android;Organic;P01;9/9/2025;1
U001908;10/5/2025;ES;iOS;Referral;P02;11/5/2025;1
U001909;8/7/2025;ES;Web;Organic;P01;8/7/2025;1
U001910;2/10/2025;NL;Android;Referral;P01;2/10/2025;1
U001911;19/11/2025;ES;iOS;Paid Search;P02;19/11/2025;1
U001912;10/12/2025;DE;Android;Referral;P03;21/12/2025;1
U001913;22/3/2025;DE;Web;Paid Search;P02;28/3/2025;1
U001914;4/8/2025;FR;Android;Paid Social;P02;16/8/2025;1
U001915;16/8/2025;NL;Android;Partnership;P01;;0
U001916;19/12/2025;IT;Android;Paid Search;P02;;0
U001917;6/1/2025;ES;iOS;Organic;P02;10/1/2025;1
U001918;2/4/2025;PT;iOS;Organic;P01;;0
U001919;10/2/2025;DE;Android;Paid Social;P01;;0
U001920;3/3/2025;FR;Android;Paid Social;P01;8/3/2025;1
U001921;5/2/2025;IT;Android;Paid Social;P01;;0
U001922;10/11/2025;IT;iOS;Organic;P01;21/11/2025;1
U001923;1/3/2025;ES;iOS;Organic;P01;10/3/2025;1
U001924;1/2/2025;IE;iOS;Referral;P02;8/2/2025;1
U001925;7/12/2025;DE;iOS;Paid Social;P02;10/12/2025;1
U001926;1/8/2025;DE;Android;Organic;P01;3/8/2025;1
U001927;15/8/2025;ES;iOS;Organic;P01;;0
U001928;28/4/2025;ES;Android;Organic;P01;30/4/2025;1
U001929;31/1/2025;FR;Android;Referral;P01;18/2/2025;1
U001930;29/8/2025;DE;Android;Paid Social;P02;31/8/2025;1
U001931;31/12/2025;DE;Android;Paid Social;P02;1/1/2026;1
U001932;10/6/2025;IT;Android;Paid Social;P01;;0
U001933;6/5/2025;ES;Android;Referral;P01;;0
U001934;25/2/2025;IT;Android;Organic;P02;;0
U001935;29/1/2025;PT;Android;Organic;P02;;0
U001936;28/2/2025;IT;iOS;Paid Search;P01;12/3/2025;1
U001937;2/2/2025;PT;iOS;Partnership;P03;4/2/2025;1
U001938;14/7/2025;NL;Android;Paid Social;P01;15/7/2025;1
U001939;20/4/2025;ES;iOS;Paid Search;P01;;0
U001940;17/1/2025;IT;Web;Referral;P01;;0
U001941;8/4/2025;IE;iOS;Organic;P01;;0
U001942;10/3/2025;DE;Android;Paid Search;P03;;0
U001943;22/11/2025;ES;iOS;Paid Social;P01;2/12/2025;1
U001944;16/10/2025;IE;Web;Partnership;P01;27/10/2025;1
U001945;19/5/2025;ES;iOS;Organic;P01;31/5/2025;1
U001946;13/8/2025;FR;iOS;Paid Search;P02;23/8/2025;1
U001947;20/3/2025;ES;Android;Partnership;P02;;0
U001948;9/12/2025;FR;iOS;Paid Social;P01;16/12/2025;1
U001949;30/9/2025;FR;iOS;Paid Social;P02;30/9/2025;1
U001950;21/12/2025;FR;Android;Organic;P01;25/12/2025;1
U001951;9/2/2025;BE;Android;Organic;P02;9/2/2025;1
U001952;2/12/2025;FR;iOS;Paid Search;P02;5/12/2025;1
U001953;24/8/2025;DE;Android;Organic;P01;24/8/2025;1
U001954;13/9/2025;NL;iOS;Referral;P03;17/9/2025;1
U001955;12/2/2025;PT;iOS;Paid Social;P01;12/2/2025;1
U001956;3/1/2025;ES;Android;Referral;P03;10/1/2025;1
U001957;30/7/2025;ES;iOS;Organic;P01;6/8/2025;1
U001958;27/10/2025;DE;Android;Organic;P02;31/10/2025;1
U001959;25/10/2025;NL;iOS;Referral;P01;1/11/2025;1
U001960;1/3/2025;DE;Android;Organic;P01;;0
U001961;13/5/2025;ES;Android;Organic;P03;;0
U001962;9/4/2025;IT;iOS;Paid Search;P01;14/4/2025;1
U001963;30/4/2025;DE;Web;Organic;P01;;0
U001964;16/4/2025;DE;Android;Organic;P02;20/4/2025;1
U001965;26/11/2025;NL;iOS;Organic;P01;9/12/2025;1
U001966;12/7/2025;PT;Web;Referral;P01;14/7/2025;1
U001967;2/10/2025;DE;iOS;Organic;P03;2/10/2025;1
U001968;27/9/2025;DE;iOS;Paid Social;P01;1/10/2025;1
U001969;13/9/2025;DE;iOS;Paid Social;P01;17/9/2025;1
U001970;26/7/2025;DE;iOS;Paid Search;P01;26/7/2025;1
U001971;6/11/2025;FR;Android;Paid Search;P01;9/11/2025;1
U001972;28/7/2025;IT;Android;Organic;P01;28/7/2025;1
U001973;20/8/2025;DE;Android;Organic;P01;25/8/2025;1
U001974;8/12/2025;FR;iOS;Paid Search;P01;11/12/2025;1
U001975;8/4/2025;ES;iOS;Partnership;P01;;0
U001976;22/12/2025;IT;iOS;Paid Search;P01;25/12/2025;1
U001977;28/1/2025;DE;iOS;Paid Search;P02;30/1/2025;1
U001978;1/10/2025;FR;Web;Partnership;P01;12/10/2025;1
U001979;16/3/2025;FR;Android;Referral;P01;17/3/2025;1
U001980;17/11/2025;ES;Android;Referral;P03;20/11/2025;1
U001981;24/2/2025;IE;Android;Paid Search;P01;;0
U001982;4/5/2025;NL;iOS;Referral;P03;;0
U001983;30/3/2025;DE;iOS;Paid Social;P02;31/3/2025;1
U001984;24/9/2025;FR;Android;Paid Social;P01;25/9/2025;1
U001985;7/5/2025;IT;Android;Referral;P01;8/5/2025;1
U001986;15/9/2025;DE;iOS;Paid Search;P01;;0
U001987;23/10/2025;IE;iOS;Partnership;P01;;0
U001988;2/7/2025;ES;Android;Partnership;P01;4/7/2025;1
U001989;31/10/2025;ES;iOS;Paid Social;P01;;0
U001990;28/3/2025;DE;Android;Organic;P01;12/4/2025;1
U001991;14/4/2025;ES;iOS;Referral;P02;24/4/2025;1
U001992;16/7/2025;DE;Android;Organic;P01;;0
U001993;14/2/2025;PT;iOS;Paid Social;P01;;0
U001994;27/10/2025;ES;Android;Organic;P01;1/11/2025;1
U001995;8/3/2025;FR;Android;Referral;P01;8/3/2025;1
U001996;23/5/2025;IT;iOS;Partnership;P02;4/6/2025;1
U001997;22/7/2025;NL;Android;Organic;P01;29/7/2025;1
U001998;18/3/2025;FR;Android;Referral;P01;20/3/2025;1
U001999;17/7/2025;ES;Android;Referral;P01;23/7/2025;1
U002000;17/11/2025;DE;Web;Organic;P01;25/11/2025;1
U002001;2/2/2025;FR;Android;Organic;P02;11/2/2025;1
U002002;28/5/2025;PT;iOS;Paid Search;P01;;0
U002003;14/12/2025;DE;iOS;Referral;P02;22/12/2025;1
U002004;3/6/2025;ES;iOS;Paid Search;P01;;0
U002005;19/1/2025;IT;Android;Organic;P01;26/1/2025;1
U002006;10/10/2025;DE;Web;Organic;P01;25/10/2025;1
U002007;6/9/2025;ES;Android;Paid Search;P01;10/9/2025;1
U002008;5/12/2025;DE;iOS;Organic;P01;;0
U002009;27/11/2025;BE;Web;Paid Social;P01;28/11/2025;1
U002010;20/3/2025;IT;Android;Organic;P01;23/3/2025;1
U002011;29/8/2025;ES;iOS;Referral;P03;11/9/2025;1
U002012;9/10/2025;IT;Android;Referral;P01;13/10/2025;1
U002013;28/10/2025;ES;iOS;Referral;P02;2/11/2025;1
U002014;4/6/2025;DE;Android;Organic;P01;9/6/2025;1
U002015;6/10/2025;DE;Android;Paid Social;P01;6/10/2025;1
U002016;12/7/2025;ES;Web;Referral;P01;16/7/2025;1
U002017;2/12/2025;FR;iOS;Paid Search;P01;7/12/2025;1
U002018;27/8/2025;BE;iOS;Organic;P01;5/9/2025;1
U002019;3/7/2025;ES;Android;Organic;P01;;0
U002020;6/7/2025;PT;Android;Paid Social;P01;21/7/2025;1
U002021;26/5/2025;DE;iOS;Paid Search;P01;10/6/2025;1
U002022;25/1/2025;DE;iOS;Partnership;P02;27/1/2025;1
U002023;27/7/2025;ES;Web;Referral;P02;14/8/2025;1
U002024;9/5/2025;ES;Android;Paid Social;P01;19/5/2025;1
U002025;18/10/2025;ES;iOS;Partnership;P02;18/10/2025;1
U002026;7/6/2025;DE;iOS;Paid Social;P01;10/6/2025;1
U002027;12/8/2025;IE;Android;Organic;P01;;0
U002028;30/9/2025;NL;Android;Organic;P01;;0
U002029;7/10/2025;ES;Android;Referral;P01;24/10/2025;1
U002030;23/11/2025;ES;Android;Paid Search;P01;;0
U002031;29/4/2025;ES;iOS;Partnership;P02;30/4/2025;1
U002032;17/6/2025;IE;Android;Organic;P03;28/6/2025;1
U002033;16/4/2025;ES;iOS;Organic;P01;21/4/2025;1
U002034;13/11/2025;ES;Android;Referral;P01;;0
U002035;2/12/2025;DE;iOS;Referral;P01;3/12/2025;1
U002036;22/10/2025;DE;iOS;Referral;P01;23/10/2025;1
U002037;6/5/2025;ES;iOS;Organic;P01;9/5/2025;1
U002038;4/12/2025;IT;iOS;Paid Search;P01;;0
U002039;12/11/2025;ES;iOS;Paid Social;P01;;0
U002040;24/1/2025;ES;Android;Partnership;P02;29/1/2025;1
U002041;19/9/2025;ES;Android;Organic;P01;25/9/2025;1
U002042;28/6/2025;FR;Android;Paid Social;P01;5/7/2025;1
U002043;26/7/2025;IE;Android;Organic;P01;;0
U002044;28/11/2025;DE;iOS;Referral;P01;29/11/2025;1
U002045;13/12/2025;IT;Android;Organic;P01;15/12/2025;1
U002046;16/8/2025;FR;iOS;Partnership;P01;;0
U002047;15/12/2025;IT;iOS;Organic;P01;;0
U002048;5/1/2025;IE;iOS;Paid Social;P02;;0
U002049;9/7/2025;FR;iOS;Referral;P02;14/7/2025;1
U002050;12/7/2025;IE;Android;Organic;P01;;0
U002051;5/3/2025;DE;iOS;Organic;P01;;0
U002052;31/8/2025;IT;iOS;Paid Social;P01;6/9/2025;1
U002053;22/3/2025;ES;Android;Paid Social;P02;;0
U002054;9/1/2025;DE;iOS;Paid Social;P02;11/1/2025;1
U002055;3/10/2025;DE;Android;Paid Social;P01;14/10/2025;1
U002056;18/2/2025;IE;iOS;Organic;P01;19/2/2025;1
U002057;12/7/2025;BE;Android;Partnership;P03;19/7/2025;1
U002058;20/4/2025;FR;Android;Organic;P02;;0
U002059;27/3/2025;BE;iOS;Paid Social;P01;7/4/2025;1
U002060;18/11/2025;NL;Android;Partnership;P01;9/12/2025;1
U002061;2/3/2025;DE;iOS;Partnership;P01;3/3/2025;1
U002062;9/9/2025;ES;iOS;Organic;P01;;0
U002063;13/2/2025;ES;Android;Organic;P01;16/2/2025;1
U002064;10/10/2025;ES;Android;Paid Social;P01;21/10/2025;1
U002065;7/4/2025;ES;iOS;Organic;P01;;0
U002066;21/9/2025;IE;iOS;Referral;P01;24/9/2025;1
U002067;10/12/2025;ES;iOS;Paid Search;P01;13/12/2025;1
U002068;9/6/2025;IT;Android;Organic;P01;;0
U002069;1/8/2025;DE;Web;Paid Search;P01;5/8/2025;1
U002070;19/11/2025;DE;iOS;Paid Social;P01;26/11/2025;1
U002071;25/12/2025;ES;Web;Referral;P02;30/12/2025;1
U002072;15/9/2025;DE;iOS;Paid Search;P01;22/9/2025;1
U002073;8/8/2025;DE;Android;Organic;P02;;0
U002074;17/3/2025;DE;Web;Paid Search;P01;;0
U002075;10/10/2025;ES;Android;Paid Social;P02;;0
U002076;10/10/2025;IT;iOS;Referral;P01;11/10/2025;1
U002077;8/12/2025;ES;iOS;Referral;P01;10/12/2025;1
U002078;20/7/2025;DE;iOS;Partnership;P03;26/7/2025;1
U002079;30/5/2025;FR;Android;Paid Search;P01;2/6/2025;1
U002080;13/12/2025;ES;Web;Referral;P02;;0
U002081;26/9/2025;PT;iOS;Organic;P01;3/10/2025;1
U002082;2/9/2025;ES;iOS;Paid Social;P01;;0
U002083;10/4/2025;BE;iOS;Paid Search;P01;17/4/2025;1
U002084;6/6/2025;NL;Android;Referral;P01;10/6/2025;1
U002085;11/4/2025;FR;Android;Referral;P01;20/4/2025;1
U002086;5/1/2025;ES;iOS;Organic;P02;8/1/2025;1
U002087;25/12/2025;ES;Android;Referral;P02;;0
U002088;8/11/2025;BE;iOS;Referral;P01;16/11/2025;1
U002089;9/9/2025;DE;Android;Partnership;P01;;0
U002090;31/7/2025;ES;Android;Paid Search;P01;;0
U002091;10/6/2025;DE;iOS;Partnership;P01;14/6/2025;1
U002092;19/9/2025;ES;Android;Referral;P03;25/9/2025;1
U002093;2/7/2025;DE;Android;Paid Social;P02;2/7/2025;1
U002094;29/12/2025;DE;Android;Paid Search;P01;2/1/2026;1
U002095;4/2/2025;ES;Android;Referral;P02;23/2/2025;1
U002096;2/9/2025;PT;Android;Referral;P01;4/9/2025;1
U002097;14/7/2025;ES;iOS;Paid Social;P03;16/7/2025;1
U002098;8/11/2025;DE;Web;Partnership;P02;10/11/2025;1
U002099;26/7/2025;DE;Web;Organic;P01;26/7/2025;1
U002100;21/11/2025;IE;iOS;Paid Social;P01;;0
U002101;14/6/2025;FR;Web;Organic;P01;22/6/2025;1
U002102;26/7/2025;BE;Android;Paid Search;P01;31/7/2025;1
U002103;4/2/2025;FR;iOS;Organic;P01;6/2/2025;1
U002104;25/11/2025;NL;Android;Organic;P01;25/11/2025;1
U002105;5/1/2025;ES;iOS;Paid Search;P01;7/1/2025;1
U002106;24/8/2025;IT;Android;Organic;P01;1/9/2025;1
U002107;5/2/2025;ES;Web;Organic;P01;;0
U002108;11/3/2025;IE;iOS;Paid Social;P02;15/3/2025;1
U002109;6/10/2025;IE;Android;Organic;P01;;0
U002110;2/12/2025;FR;iOS;Organic;P01;;0
U002111;7/8/2025;DE;Android;Organic;P01;;0
U002112;24/12/2025;DE;Android;Organic;P01;1/1/2026;1
U002113;22/1/2025;ES;iOS;Organic;P03;;0
U002114;25/5/2025;IT;Android;Partnership;P01;;0
U002115;10/4/2025;IT;iOS;Paid Social;P01;11/4/2025;1
U002116;23/9/2025;DE;Android;Paid Search;P01;;0
U002117;27/7/2025;ES;Android;Paid Search;P01;30/7/2025;1
U002118;15/5/2025;BE;Android;Organic;P01;27/5/2025;1
U002119;28/4/2025;ES;iOS;Paid Social;P01;28/4/2025;1
U002120;24/10/2025;DE;Android;Partnership;P01;26/10/2025;1
U002121;21/8/2025;ES;Android;Organic;P01;;0
U002122;14/10/2025;ES;Android;Organic;P01;20/10/2025;1
U002123;29/11/2025;ES;Android;Paid Social;P01;1/12/2025;1
U002124;24/5/2025;FR;Android;Organic;P01;27/5/2025;1
U002125;4/10/2025;DE;iOS;Organic;P01;19/10/2025;1
U002126;9/9/2025;DE;iOS;Paid Social;P01;10/9/2025;1
U002127;3/8/2025;IT;Web;Paid Social;P01;4/8/2025;1
U002128;30/6/2025;IT;iOS;Organic;P01;1/7/2025;1
U002129;1/1/2025;ES;Android;Referral;P01;3/1/2025;1
U002130;26/1/2025;ES;Android;Organic;P01;1/2/2025;1
U002131;9/10/2025;DE;Android;Organic;P01;13/10/2025;1
U002132;23/10/2025;DE;Android;Referral;P01;;0
U002133;28/8/2025;DE;Android;Paid Social;P01;3/9/2025;1
U002134;16/6/2025;ES;Android;Paid Social;P01;;0
U002135;14/2/2025;PT;Android;Paid Social;P01;16/2/2025;1
U002136;29/11/2025;ES;iOS;Paid Social;P01;3/12/2025;1
U002137;4/3/2025;DE;iOS;Referral;P01;21/3/2025;1
U002138;24/12/2025;ES;iOS;Paid Social;P02;27/12/2025;1
U002139;17/7/2025;DE;Web;Paid Search;P01;19/7/2025;1
U002140;10/12/2025;FR;iOS;Referral;P01;15/12/2025;1
U002141;16/8/2025;IT;Android;Organic;P01;19/8/2025;1
U002142;8/11/2025;ES;Android;Referral;P01;10/11/2025;1
U002143;5/2/2025;DE;iOS;Organic;P02;10/2/2025;1
U002144;1/5/2025;ES;Web;Paid Search;P01;12/5/2025;1
U002145;11/12/2025;IT;iOS;Referral;P01;14/12/2025;1
U002146;7/3/2025;ES;Android;Paid Social;P01;;0
U002147;24/10/2025;ES;Android;Organic;P01;28/10/2025;1
U002148;13/9/2025;IT;iOS;Paid Search;P03;;0
U002149;20/12/2025;ES;iOS;Referral;P01;24/12/2025;1
U002150;15/11/2025;ES;Android;Partnership;P01;17/11/2025;1
U002151;7/9/2025;PT;iOS;Paid Search;P01;16/9/2025;1
U002152;2/7/2025;PT;Android;Organic;P03;5/7/2025;1
U002153;18/12/2025;NL;Android;Paid Search;P01;24/12/2025;1
U002154;4/9/2025;FR;iOS;Paid Search;P01;9/9/2025;1
U002155;9/10/2025;DE;iOS;Organic;P01;26/10/2025;1
U002156;7/12/2025;PT;iOS;Referral;P01;8/12/2025;1
U002157;15/5/2025;ES;Android;Paid Search;P01;16/5/2025;1
U002158;10/7/2025;IT;Android;Paid Search;P02;12/7/2025;1
U002159;12/9/2025;ES;iOS;Paid Search;P01;;0
U002160;20/9/2025;BE;Android;Organic;P01;22/9/2025;1
U002161;8/12/2025;DE;Android;Paid Search;P03;19/12/2025;1
U002162;13/7/2025;FR;Android;Paid Search;P03;18/7/2025;1
U002163;3/7/2025;FR;iOS;Organic;P01;16/7/2025;1
U002164;21/8/2025;ES;iOS;Paid Social;P01;;0
U002165;18/6/2025;FR;iOS;Paid Search;P02;19/6/2025;1
U002166;3/12/2025;IT;Android;Paid Social;P01;15/12/2025;1
U002167;7/6/2025;DE;Android;Referral;P03;7/6/2025;1
U002168;29/1/2025;DE;iOS;Paid Search;P01;2/2/2025;1
U002169;4/4/2025;ES;iOS;Paid Search;P02;7/4/2025;1
U002170;9/6/2025;IT;Android;Referral;P01;13/6/2025;1
U002171;3/7/2025;FR;iOS;Paid Search;P01;6/7/2025;1
U002172;6/7/2025;ES;Android;Paid Search;P01;6/7/2025;1
U002173;15/9/2025;BE;Android;Referral;P01;20/9/2025;1
U002174;8/4/2025;DE;iOS;Paid Social;P01;9/4/2025;1
U002175;1/2/2025;DE;Android;Partnership;P01;11/2/2025;1
U002176;19/9/2025;IE;iOS;Paid Search;P01;1/10/2025;1
U002177;23/8/2025;FR;Android;Paid Search;P01;27/8/2025;1
U002178;18/4/2025;BE;iOS;Organic;P01;;0
U002179;21/6/2025;IT;iOS;Organic;P01;21/6/2025;1
U002180;5/8/2025;DE;Android;Paid Search;P01;7/8/2025;1
U002181;26/6/2025;ES;iOS;Organic;P01;4/7/2025;1
U002182;8/4/2025;ES;Android;Paid Search;P02;10/4/2025;1
U002183;16/7/2025;FR;Android;Organic;P01;;0
U002184;13/7/2025;ES;Web;Organic;P01;;0
U002185;1/12/2025;ES;iOS;Paid Search;P01;;0
U002186;16/1/2025;DE;iOS;Paid Social;P01;18/1/2025;1
U002187;11/8/2025;IT;iOS;Organic;P01;19/8/2025;1
U002188;6/12/2025;ES;Android;Referral;P01;;0
U002189;11/11/2025;IT;iOS;Organic;P01;17/11/2025;1
U002190;23/12/2025;BE;iOS;Organic;P01;4/1/2026;1
U002191;15/5/2025;IT;Android;Partnership;P01;20/5/2025;1
U002192;2/8/2025;PT;iOS;Partnership;P01;2/8/2025;1
U002193;2/3/2025;IT;Android;Paid Search;P02;7/3/2025;1
U002194;14/5/2025;ES;Android;Paid Search;P01;26/5/2025;1
U002195;19/6/2025;FR;Android;Referral;P02;;0
U002196;5/11/2025;BE;Android;Paid Search;P01;5/11/2025;1
U002197;16/3/2025;DE;iOS;Organic;P01;18/3/2025;1
U002198;3/6/2025;PT;Android;Organic;P01;8/6/2025;1
U002199;23/9/2025;IE;Android;Organic;P01;;0
U002200;30/4/2025;ES;iOS;Referral;P01;12/5/2025;1
U002201;22/1/2025;FR;Android;Paid Social;P03;;0
U002202;7/12/2025;DE;Android;Organic;P01;15/12/2025;1
U002203;30/9/2025;ES;Web;Organic;P02;6/10/2025;1
U002204;16/4/2025;DE;Android;Organic;P01;;0
U002205;25/5/2025;PT;iOS;Referral;P01;;0
U002206;26/11/2025;DE;Android;Referral;P01;30/11/2025;1
U002207;25/11/2025;ES;iOS;Paid Search;P03;29/11/2025;1
U002208;21/11/2025;IT;iOS;Referral;P01;1/12/2025;1
U002209;11/10/2025;ES;iOS;Organic;P02;14/10/2025;1
U002210;22/9/2025;NL;iOS;Paid Social;P01;26/9/2025;1
U002211;17/5/2025;ES;iOS;Paid Search;P02;21/5/2025;1
U002212;15/11/2025;NL;Android;Organic;P02;16/11/2025;1
U002213;18/1/2025;FR;iOS;Paid Search;P01;;0
U002214;23/2/2025;FR;Android;Referral;P01;;0
U002215;18/10/2025;DE;Android;Organic;P01;25/10/2025;1
U002216;30/10/2025;ES;Android;Paid Search;P03;4/11/2025;1
U002217;20/4/2025;FR;iOS;Referral;P01;30/4/2025;1
U002218;28/4/2025;NL;Android;Referral;P01;15/5/2025;1
U002219;10/4/2025;PT;Android;Paid Search;P02;;0
U002220;21/3/2025;ES;Android;Organic;P01;;0
U002221;21/11/2025;IT;iOS;Referral;P01;7/12/2025;1
U002222;12/7/2025;NL;iOS;Organic;P01;14/7/2025;1
U002223;12/3/2025;PT;Android;Organic;P01;16/3/2025;1
U002224;19/8/2025;FR;iOS;Organic;P01;;0
U002225;14/6/2025;ES;Android;Paid Search;P01;16/6/2025;1
U002226;14/6/2025;BE;Android;Paid Social;P02;18/6/2025;1
U002227;22/2/2025;FR;Android;Referral;P01;25/2/2025;1
U002228;24/1/2025;FR;Web;Paid Search;P02;27/1/2025;1
U002229;13/8/2025;IT;Android;Partnership;P01;15/8/2025;1
U002230;29/11/2025;ES;Android;Paid Social;P03;7/12/2025;1
U002231;23/2/2025;NL;Android;Paid Social;P01;26/2/2025;1
U002232;21/9/2025;ES;iOS;Organic;P01;;0
U002233;27/12/2025;IT;Android;Organic;P03;5/1/2026;1
U002234;14/6/2025;IE;Android;Paid Social;P01;19/6/2025;1
U002235;16/9/2025;IE;Web;Paid Social;P02;24/9/2025;1
U002236;1/9/2025;BE;iOS;Organic;P01;7/9/2025;1
