transaction_id;user_id;transaction_date;tx_type;merchant_category;amount_eur;fee_amount_eur;is_revenue_tx
T00004626;U000439;24/12/2025;Cash Withdrawal;ATM;40;0;0
T00004627;U000439;13/12/2025;Bank Transfer;Transfer;41,8;0,17;1
T00004628;U000439;13/12/2025;Card Payment;Utilities;58,09;0,58;1
T00004629;U000440;21/12/2025;Bank Transfer;Transfer;229,67;0,92;1
T00004630;U000440;29/12/2025;Bank Transfer;Transfer;49,38;0;0
T00004631;U000440;20/12/2025;Card Payment;Groceries;63,06;0,63;1
T00004632;U000441;19/6/2025;Card Payment;Dining;28,67;0,23;1
T00004633;U000441;15/6/2025;Card Payment;Groceries;17,38;0,14;1
T00004634;U000441;17/6/2025;Card Payment;Groceries;19,84;0,16;1
T00004635;U000441;20/7/2025;Card Payment;Transport;22,24;0,18;1
T00004636;U000441;14/7/2025;Card Payment;Fuel;10,45;0,08;1
T00004637;U000441;3/7/2025;Card Payment;Dining;20,25;0,16;1
T00004638;U000441;26/8/2025;Card Payment;Dining;36,86;0,29;1
T00004639;U000441;15/8/2025;Card Payment;Groceries;17,99;0,14;1
T00004640;U000441;21/8/2025;Card Payment;Transport;39,81;0,32;1
T00004641;U000441;12/8/2025;Card Payment;Online Retail;18,99;0,15;1
T00004642;U000441;14/9/2025;Bank Transfer;Transfer;32,85;0,1;1
T00004643;U000441;16/9/2025;Card Payment;Dining;30,66;0,25;1
T00004644;U000441;7/9/2025;Card Payment;Groceries;99,63;0,8;1
T00004645;U000441;22/9/2025;Cash Withdrawal;ATM;100;0;0
T00004646;U000441;12/9/2025;Card Payment;Travel;24,77;0,2;1
T00004647;U000441;3/10/2025;Card Payment;Online Retail;29,76;0,24;1
T00004648;U000441;26/10/2025;Card Payment;Groceries;17,27;0,14;1
T00004649;U000441;19/11/2025;Card Payment;Online Retail;29,37;0,23;1
T00004650;U000441;27/11/2025;Card Payment;Dining;44,8;0,36;1
T00004651;U000441;6/11/2025;Bank Transfer;Transfer;70,58;0,21;1
T00004652;U000441;8/12/2025;Card Payment;Online Retail;62,49;0,5;1
T00004653;U000441;9/12/2025;Card Payment;Dining;42,17;0,34;1
T00004654;U000442;30/4/2025;Card Payment;Dining;24,47;0,24;1
T00004655;U000442;28/4/2025;Card Payment;Transport;17,36;0,17;1
T00004656;U000442;29/5/2025;Bank Transfer;Transfer;213,45;0,85;1
T00004657;U000442;28/5/2025;Card Payment;Entertainment;73,43;0,73;1
T00004658;U000442;30/5/2025;Card Payment;Fuel;26,67;0,27;1
T00004659;U000442;17/6/2025;Card Payment;Travel;25,11;0,25;1
T00004660;U000443;26/4/2025;Card Payment;Online Retail;8,14;0,08;1
T00004661;U000443;23/4/2025;Card Payment;Entertainment;16,4;0,16;1
T00004662;U000443;30/4/2025;Card Payment;Online Retail;41,97;0,42;1
T00004663;U000443;30/4/2025;Bank Transfer;Transfer;50,13;0,2;1
T00004664;U000443;26/5/2025;Bank Transfer;Transfer;16,5;0,07;1
T00004665;U000443;4/5/2025;Card Payment;Groceries;29,7;0,3;1
T00004666;U000443;30/5/2025;Card Payment;Groceries;30,73;0,31;1
T00004667;U000443;18/6/2025;Card Payment;Entertainment;28,14;0,28;1
T00004668;U000443;9/6/2025;Bank Transfer;Transfer;29,73;0;0
T00004669;U000443;29/6/2025;Card Payment;Groceries;23,08;0,23;1
T00004670;U000443;22/6/2025;Bank Transfer;Transfer;135,49;0,54;1
T00004671;U000444;28/6/2025;Card Payment;Utilities;25,4;0,15;1
T00004672;U000444;28/6/2025;Card Payment;Groceries;52,75;0,32;1
T00004673;U000444;27/6/2025;Card Payment;Groceries;33,23;0,2;1
T00004674;U000444;27/6/2025;Card Payment;Transport;15,26;0,09;1
T00004675;U000444;28/6/2025;Bank Transfer;Transfer;152,79;0,31;1
T00004676;U000444;29/6/2025;Card Payment;Online Retail;28,28;0,17;1
T00004677;U000444;29/6/2025;Card Payment;Online Retail;60,72;0,36;1
T00004678;U000444;8/7/2025;Card Payment;Travel;14,18;0,09;1
T00004679;U000444;16/7/2025;Card Payment;Dining;12,05;0,07;1
T00004680;U000444;6/7/2025;Cash Withdrawal;ATM;200;0;0
T00004681;U000444;9/7/2025;Card Payment;Online Retail;38,09;0,23;1
T00004682;U000444;5/7/2025;Card Payment;Groceries;23,97;0,14;1
T00004683;U000444;8/7/2025;Card Payment;Dining;23,98;0,14;1
T00004684;U000444;19/7/2025;Card Payment;Utilities;20,49;0,12;1
T00004685;U000444;16/8/2025;Bank Transfer;Transfer;53,26;0,11;1
T00004686;U000444;25/8/2025;Bank Transfer;Transfer;94,69;0,19;1
T00004687;U000444;10/8/2025;Cash Withdrawal;ATM;60;0;0
T00004688;U000444;21/8/2025;Card Payment;Online Retail;30,98;0,19;1
T00004689;U000444;23/9/2025;Bank Transfer;Transfer;34,03;0;0
T00004690;U000444;31/10/2025;Card Payment;Online Retail;26,9;0,16;1
T00004691;U000444;12/10/2025;Card Payment;Dining;27,95;0,17;1
T00004692;U000444;21/10/2025;Card Payment;Dining;18,68;0,11;1
T00004693;U000444;17/10/2025;Card Payment;Online Retail;7,96;0,05;1
T00004694;U000444;10/10/2025;Card Payment;Groceries;33,28;0,2;1
T00004695;U000444;18/10/2025;Card Payment;Travel;41,03;0,25;1
T00004696;U000444;19/10/2025;Card Payment;Online Retail;69,44;0,42;1
T00004697;U000444;29/10/2025;Card Payment;Groceries;37,53;0,23;1
T00004698;U000444;29/11/2025;Bank Transfer;Transfer;65,76;0,13;1
T00004699;U000444;24/11/2025;Card Payment;Transport;30,24;0,18;1
T00004700;U000444;12/11/2025;Card Payment;Transport;26,09;0,16;1
T00004701;U000444;16/11/2025;Card Payment;Travel;13,35;0,08;1
T00004702;U000444;21/12/2025;Bank Transfer;Transfer;163,81;0,33;1
T00004703;U000444;12/12/2025;Card Payment;Entertainment;11,74;0,07;1
T00004704;U000444;7/12/2025;Card Payment;Dining;47,9;0,29;1
T00004705;U000444;30/12/2025;Card Payment;Entertainment;33,19;0,2;1
T00004706;U000444;30/12/2025;Card Payment;Utilities;21,01;0,13;1
T00004707;U000444;19/12/2025;Bank Transfer;Transfer;96,42;0;0
T00004708;U000444;21/12/2025;Card Payment;Online Retail;53,29;0,32;1
T00004709;U000444;5/12/2025;Cash Withdrawal;ATM;20;0;0
T00004710;U000445;21/6/2025;Card Payment;Travel;26,33;0,26;1
T00004711;U000445;15/6/2025;Card Payment;Transport;49,82;0,5;1
T00004712;U000445;12/6/2025;Card Payment;Travel;39,1;0,39;1
T00004713;U000445;6/7/2025;Card Payment;Transport;65,27;0,65;1
T00004714;U000445;3/8/2025;Card Payment;Online Retail;57,89;0,58;1
T00004715;U000445;29/8/2025;Cash Withdrawal;ATM;100;1;1
T00004716;U000445;3/8/2025;Card Payment;Groceries;14,24;0,14;1
T00004717;U000445;13/8/2025;Card Payment;Groceries;21,88;0,22;1
T00004718;U000445;24/8/2025;Bank Transfer;Transfer;229,33;0,92;1
T00004719;U000445;4/8/2025;Bank Transfer;Transfer;21,04;0;0
T00004720;U000445;4/9/2025;Card Payment;Dining;25,08;0,25;1
T00004721;U000445;23/9/2025;Bank Transfer;Transfer;11,45;0;0
T00004722;U000445;12/9/2025;Card Payment;Utilities;70,83;0,71;1
T00004723;U000445;6/9/2025;Card Payment;Transport;49,32;0,49;1
T00004724;U000445;30/10/2025;Card Payment;Utilities;25,3;0,25;1
T00004725;U000445;15/10/2025;Bank Transfer;Transfer;100,09;0,4;1
T00004726;U000445;23/10/2025;Card Payment;Groceries;104,27;1,04;1
T00004727;U000445;8/10/2025;Card Payment;Groceries;20,22;0,2;1
T00004728;U000445;6/10/2025;Card Payment;Online Retail;22,72;0,23;1
T00004729;U000445;1/11/2025;Card Payment;Online Retail;21,41;0,21;1
T00004730;U000445;6/12/2025;Card Payment;Travel;29,04;0,29;1
T00004731;U000445;14/12/2025;Card Payment;Utilities;38,91;0,39;1
T00004732;U000445;2/12/2025;Bank Transfer;Transfer;113,16;0,45;1
T00004733;U000446;25/12/2025;Card Payment;Entertainment;25,13;0,25;1
T00004734;U000450;28/10/2025;Card Payment;Travel;38,63;0,39;1
T00004735;U000450;16/10/2025;Card Payment;Online Retail;28,18;0,28;1
T00004736;U000450;2/11/2025;Card Payment;Entertainment;23,66;0,24;1
T00004737;U000450;17/11/2025;Card Payment;Travel;57,2;0,57;1
T00004738;U000450;21/12/2025;Bank Transfer;Transfer;40,19;0;0
T00004739;U000451;15/1/2025;Card Payment;Transport;52,67;0,42;1
T00004740;U000451;13/1/2025;Bank Transfer;Transfer;14,83;0,04;1
T00004741;U000451;18/1/2025;Card Payment;Travel;41,32;0,33;1
T00004742;U000451;25/2/2025;Card Payment;Transport;19,13;0,15;1
T00004743;U000451;11/2/2025;Card Payment;Entertainment;14,99;0,12;1
T00004744;U000451;27/2/2025;Card Payment;Dining;9,94;0,08;1
T00004745;U000451;17/3/2025;Card Payment;Online Retail;11,59;0,09;1
T00004746;U000451;18/3/2025;Bank Transfer;Transfer;71,19;0,21;1
T00004747;U000451;5/3/2025;Card Payment;Online Retail;40,62;0,32;1
T00004748;U000451;24/3/2025;Card Payment;Dining;48,18;0,39;1
T00004749;U000451;8/4/2025;Card Payment;Dining;20,7;0,17;1
T00004750;U000451;3/4/2025;Bank Transfer;Transfer;170,18;0;0
T00004751;U000451;12/4/2025;Card Payment;Transport;34,92;0,28;1
T00004752;U000451;14/4/2025;Card Payment;Online Retail;70,47;0,56;1
T00004753;U000453;20/7/2025;Card Payment;Entertainment;20,14;0,2;1
T00004754;U000453;16/7/2025;Card Payment;Dining;14,03;0,14;1
T00004755;U000453;15/7/2025;Card Payment;Online Retail;64;0,64;1
T00004756;U000453;6/8/2025;Bank Transfer;Transfer;16,74;0,07;1
T00004757;U000453;19/9/2025;Card Payment;Online Retail;66,48;0,66;1
T00004758;U000453;25/9/2025;Bank Transfer;Transfer;102,56;0,41;1
T00004759;U000453;18/12/2025;Card Payment;Fuel;38,86;0,39;1
T00004760;U000453;5/12/2025;Card Payment;Utilities;28,22;0,28;1
T00004761;U000453;14/12/2025;Bank Transfer;Transfer;29,01;0,12;1
T00004762;U000453;7/12/2025;Card Payment;Fuel;21,75;0,22;1
T00004763;U000454;19/3/2025;Bank Transfer;Transfer;49,28;0,2;1
T00004764;U000454;20/3/2025;Bank Transfer;Transfer;73,23;0,29;1
T00004765;U000454;28/3/2025;Card Payment;Transport;43,64;0,44;1
T00004766;U000454;24/3/2025;Card Payment;Online Retail;44,75;0,45;1
T00004767;U000454;11/4/2025;Cash Withdrawal;ATM;20;0;0
T00004768;U000454;23/4/2025;Card Payment;Online Retail;26,71;0,27;1
T00004769;U000454;8/4/2025;Cash Withdrawal;ATM;40;0;0
T00004770;U000454;18/4/2025;Bank Transfer;Transfer;52,09;0,21;1
T00004771;U000454;29/5/2025;Bank Transfer;Transfer;61,06;0,24;1
T00004772;U000454;22/5/2025;Card Payment;Utilities;41,75;0,42;1
T00004773;U000454;12/5/2025;Card Payment;Utilities;13,97;0,14;1
T00004774;U000454;16/5/2025;Card Payment;Dining;10,09;0,1;1
T00004775;U000454;28/5/2025;Card Payment;Online Retail;30,93;0,31;1
T00004776;U000454;19/5/2025;Card Payment;Groceries;46,22;0,46;1
T00004777;U000454;3/5/2025;Card Payment;Groceries;30,76;0,31;1
T00004778;U000454;10/6/2025;Bank Transfer;Transfer;35,37;0,14;1
T00004779;U000454;22/6/2025;Bank Transfer;Transfer;38,9;0;0
T00004780;U000454;1/6/2025;Card Payment;Utilities;54,22;0,54;1
T00004781;U000454;23/6/2025;Card Payment;Groceries;47,19;0,47;1
T00004782;U000454;4/6/2025;Card Payment;Dining;18,93;0,19;1
T00004783;U000454;5/6/2025;Card Payment;Online Retail;24,89;0,25;1
T00004784;U000454;7/7/2025;Card Payment;Dining;33,03;0,33;1
T00004785;U000454;11/7/2025;Card Payment;Travel;38,51;0,39;1
T00004786;U000454;21/7/2025;Card Payment;Transport;16,68;0,17;1
T00004787;U000454;10/8/2025;Cash Withdrawal;ATM;200;1;1
T00004788;U000454;30/8/2025;Card Payment;Travel;61;0,61;1
T00004789;U000454;19/8/2025;Card Payment;Groceries;28,36;0,28;1
T00004790;U000454;17/9/2025;Bank Transfer;Transfer;28,18;0;0
T00004791;U000454;26/9/2025;Card Payment;Fuel;63,13;0,63;1
T00004792;U000454;13/9/2025;Bank Transfer;Transfer;70,6;0,28;1
T00004793;U000454;30/9/2025;Card Payment;Dining;26,32;0,26;1
T00004794;U000454;3/11/2025;Card Payment;Fuel;31,81;0,32;1
T00004795;U000454;28/11/2025;Card Payment;Travel;79,21;0,79;1
T00004796;U000455;14/7/2025;Card Payment;Groceries;44,49;0,44;1
T00004797;U000455;19/7/2025;Cash Withdrawal;ATM;100;0;0
T00004798;U000455;26/7/2025;Card Payment;Fuel;26,03;0,26;1
T00004799;U000455;25/7/2025;Card Payment;Entertainment;35,26;0,35;1
T00004800;U000455;4/7/2025;Card Payment;Utilities;136,69;1,37;1
T00004801;U000455;22/7/2025;Card Payment;Transport;29,64;0,3;1
T00004802;U000455;8/7/2025;Bank Transfer;Transfer;56,12;0;0
T00004803;U000455;23/7/2025;Bank Transfer;Transfer;105,58;0,42;1
T00004804;U000455;27/7/2025;Card Payment;Travel;36,98;0,37;1
T00004805;U000455;7/7/2025;Card Payment;Groceries;95,02;0,95;1
T00004806;U000455;12/7/2025;Card Payment;Groceries;29,18;0,29;1
T00004807;U000455;5/7/2025;Card Payment;Fuel;55,54;0,56;1
T00004808;U000455;6/7/2025;Card Payment;Dining;18,45;0,18;1
T00004809;U000455;10/8/2025;Bank Transfer;Transfer;228,35;0,91;1
T00004810;U000455;8/8/2025;Card Payment;Utilities;57,05;0,57;1
T00004811;U000455;14/8/2025;Bank Transfer;Transfer;29,62;0;0
T00004812;U000455;16/8/2025;Cash Withdrawal;ATM;60;0;0
T00004813;U000455;8/8/2025;Card Payment;Fuel;52,87;0,53;1
T00004814;U000455;6/8/2025;Bank Transfer;Transfer;48,95;0,2;1
T00004815;U000455;3/8/2025;Bank Transfer;Transfer;31,05;0,12;1
T00004816;U000455;13/9/2025;Card Payment;Utilities;12,51;0,13;1
T00004817;U000455;25/9/2025;Bank Transfer;Transfer;251,9;1,01;1
T00004818;U000455;3/9/2025;Card Payment;Entertainment;18,22;0,18;1
T00004819;U000455;6/9/2025;Card Payment;Utilities;9,69;0,1;1
T00004820;U000455;23/9/2025;Bank Transfer;Transfer;113,06;0,45;1
T00004821;U000455;5/9/2025;Card Payment;Entertainment;26,75;0,27;1
T00004822;U000455;12/9/2025;Card Payment;Groceries;35,77;0,36;1
T00004823;U000455;2/9/2025;Card Payment;Transport;28,61;0,29;1
T00004824;U000459;29/9/2025;Card Payment;Travel;8,55;0,09;1
T00004825;U000459;30/9/2025;Bank Transfer;Transfer;52,04;0,21;1
T00004826;U000459;28/9/2025;Card Payment;Fuel;10,46;0,1;1
T00004827;U000459;29/9/2025;Card Payment;Groceries;15,36;0,15;1
T00004828;U000459;27/9/2025;Card Payment;Utilities;24,7;0,25;1
T00004829;U000459;28/9/2025;Card Payment;Utilities;36,37;0,36;1
T00004830;U000459;29/9/2025;Card Payment;Fuel;18,85;0,19;1
T00004831;U000459;7/10/2025;Card Payment;Utilities;20,19;0,2;1
T00004832;U000459;4/10/2025;Card Payment;Online Retail;22,2;0,22;1
T00004833;U000459;15/10/2025;Card Payment;Dining;44,59;0,45;1
T00004834;U000459;13/11/2025;Card Payment;Utilities;9,19;0,09;1
T00004835;U000459;3/11/2025;Card Payment;Travel;43,9;0,44;1
T00004836;U000459;16/11/2025;Bank Transfer;Transfer;56,67;0;0
T00004837;U000459;26/11/2025;Card Payment;Online Retail;26,71;0,27;1
T00004838;U000459;6/11/2025;Card Payment;Fuel;24,71;0,25;1
T00004839;U000459;23/11/2025;Card Payment;Dining;100,25;1;1
T00004840;U000459;10/11/2025;Card Payment;Utilities;62,78;0,63;1
T00004841;U000459;7/12/2025;Card Payment;Travel;17,58;0,18;1
T00004842;U000459;25/12/2025;Card Payment;Groceries;44,24;0,44;1
T00004843;U000459;22/12/2025;Card Payment;Utilities;45,8;0,46;1
T00004844;U000461;20/11/2025;Card Payment;Online Retail;29,05;0,23;1
T00004845;U000461;24/11/2025;Card Payment;Travel;64,44;0,52;1
T00004846;U000461;9/12/2025;Card Payment;Groceries;61,09;0,49;1
T00004847;U000461;16/12/2025;Card Payment;Dining;27,55;0,22;1
T00004848;U000463;7/3/2025;Card Payment;Transport;58,86;0,35;1
T00004849;U000463;22/3/2025;Card Payment;Online Retail;30,44;0,18;1
T00004850;U000463;21/3/2025;Card Payment;Fuel;62,44;0,37;1
T00004851;U000463;22/5/2025;Card Payment;Dining;18,43;0,11;1
T00004852;U000463;2/5/2025;Bank Transfer;Transfer;79,31;0;0
T00004853;U000463;4/5/2025;Card Payment;Online Retail;45,9;0,28;1
T00004854;U000464;15/11/2025;Card Payment;Transport;27,04;0,27;1
T00004855;U000464;23/11/2025;Card Payment;Utilities;14,79;0,15;1
T00004856;U000464;23/11/2025;Card Payment;Online Retail;21,34;0,21;1
T00004857;U000464;30/11/2025;Card Payment;Fuel;28,04;0,28;1
T00004858;U000464;21/12/2025;Card Payment;Entertainment;170,68;1,71;1
T00004859;U000464;26/12/2025;Card Payment;Transport;40,79;0,41;1
T00004860;U000464;8/12/2025;Card Payment;Groceries;20,28;0,2;1
T00004861;U000464;18/12/2025;Card Payment;Groceries;14,57;0,15;1
T00004862;U000464;24/12/2025;Bank Transfer;Transfer;55,11;0,22;1
T00004863;U000464;17/12/2025;Card Payment;Dining;18,83;0,19;1
T00004864;U000465;26/8/2025;Bank Transfer;Transfer;51,5;0;0
T00004865;U000465;27/8/2025;Card Payment;Groceries;8,05;0,06;1
T00004866;U000465;23/8/2025;Bank Transfer;Transfer;77,36;0;0
T00004867;U000465;14/8/2025;Card Payment;Fuel;34,81;0,28;1
T00004868;U000465;15/9/2025;Card Payment;Groceries;62,69;0,5;1
T00004869;U000465;4/9/2025;Bank Transfer;Transfer;39,51;0;0
T00004870;U000465;15/9/2025;Card Payment;Utilities;38,96;0,31;1
T00004871;U000465;27/9/2025;Card Payment;Online Retail;17,74;0,14;1
T00004872;U000465;16/10/2025;Cash Withdrawal;ATM;150;0,5;1
T00004873;U000465;17/10/2025;Bank Transfer;Transfer;62,23;0,19;1
T00004874;U000465;4/10/2025;Card Payment;Travel;20,99;0,17;1
T00004875;U000466;28/9/2025;Card Payment;Online Retail;34,5;0,34;1
T00004876;U000466;30/9/2025;Card Payment;Travel;33,77;0,34;1
T00004877;U000466;4/11/2025;Card Payment;Utilities;8,85;0,09;1
T00004878;U000467;26/9/2025;Card Payment;Travel;141,96;1,42;1
T00004879;U000467;22/9/2025;Bank Transfer;Transfer;74,76;0;0
T00004880;U000467;22/9/2025;Bank Transfer;Transfer;36,87;0,15;1
T00004881;U000467;29/9/2025;Card Payment;Groceries;37,47;0,37;1
T00004882;U000467;29/9/2025;Bank Transfer;Transfer;30,39;0,12;1
T00004883;U000467;25/9/2025;Card Payment;Groceries;25,01;0,25;1
T00004884;U000467;22/9/2025;Card Payment;Online Retail;31,19;0,31;1
T00004885;U000467;29/10/2025;Card Payment;Entertainment;13,64;0,14;1
T00004886;U000467;9/10/2025;Bank Transfer;Transfer;68,88;0,28;1
T00004887;U000467;23/10/2025;Card Payment;Utilities;12,99;0,13;1
T00004888;U000467;29/10/2025;Card Payment;Groceries;15,02;0,15;1
T00004889;U000467;7/10/2025;Bank Transfer;Transfer;78,37;0,31;1
T00004890;U000467;7/11/2025;Card Payment;Dining;63,97;0,64;1
T00004891;U000467;28/11/2025;Bank Transfer;Transfer;92,88;0;0
T00004892;U000467;25/11/2025;Card Payment;Groceries;32,26;0,32;1
T00004893;U000467;8/11/2025;Card Payment;Transport;22,84;0,23;1
T00004894;U000467;19/11/2025;Card Payment;Online Retail;63,6;0,64;1
T00004895;U000468;29/5/2025;Card Payment;Online Retail;34,72;0,35;1
T00004896;U000468;28/5/2025;Bank Transfer;Transfer;142,43;0,57;1
T00004897;U000468;27/5/2025;Card Payment;Travel;40,67;0,41;1
T00004898;U000468;29/5/2025;Card Payment;Entertainment;10,49;0,1;1
T00004899;U000468;14/6/2025;Card Payment;Dining;36,92;0,37;1
T00004900;U000468;8/6/2025;Card Payment;Transport;44,18;0,44;1
T00004901;U000468;8/6/2025;Card Payment;Groceries;104,87;1,05;1
T00004902;U000468;23/6/2025;Bank Transfer;Transfer;74,19;0,3;1
T00004903;U000468;19/7/2025;Card Payment;Entertainment;4,85;0,05;1
T00004904;U000468;25/7/2025;Card Payment;Groceries;17,65;0,18;1
T00004905;U000468;9/7/2025;Card Payment;Groceries;39,85;0,4;1
T00004906;U000468;30/8/2025;Card Payment;Dining;61,12;0,61;1
T00004907;U000468;28/8/2025;Card Payment;Dining;14,28;0,14;1
T00004908;U000468;15/8/2025;Card Payment;Dining;18,61;0,19;1
T00004909;U000468;18/9/2025;Bank Transfer;Transfer;38,05;0;0
T00004910;U000468;6/10/2025;Card Payment;Entertainment;15,8;0,16;1
T00004911;U000468;18/10/2025;Card Payment;Online Retail;20,5;0,2;1
T00004912;U000468;10/11/2025;Card Payment;Transport;12,24;0,12;1
T00004913;U000468;6/11/2025;Bank Transfer;Transfer;34,09;0;0
T00004914;U000468;17/12/2025;Card Payment;Transport;55,38;0,55;1
T00004915;U000468;5/12/2025;Card Payment;Travel;25,46;0,25;1
T00004916;U000470;23/7/2025;Cash Withdrawal;ATM;100;0,5;1
T00004917;U000470;26/7/2025;Card Payment;Transport;31,84;0,25;1
T00004918;U000470;22/7/2025;Bank Transfer;Transfer;188,98;0;0
T00004919;U000470;12/8/2025;Card Payment;Online Retail;27,93;0,22;1
T00004920;U000470;13/8/2025;Card Payment;Entertainment;50,1;0,4;1
T00004921;U000470;2/8/2025;Card Payment;Dining;43,3;0,35;1
T00004922;U000470;22/8/2025;Card Payment;Transport;26,2;0,21;1
T00004923;U000470;6/9/2025;Card Payment;Dining;18,64;0,15;1
T00004924;U000470;15/9/2025;Bank Transfer;Transfer;32,29;0,1;1
T00004925;U000470;6/10/2025;Bank Transfer;Transfer;52,14;0;0
T00004926;U000470;1/10/2025;Card Payment;Fuel;26,45;0,21;1
T00004927;U000470;5/11/2025;Card Payment;Groceries;14,38;0,12;1
T00004928;U000470;28/11/2025;Card Payment;Online Retail;19,79;0,16;1
T00004929;U000470;10/12/2025;Card Payment;Groceries;34,39;0,28;1
T00004930;U000470;3/12/2025;Bank Transfer;Transfer;26,37;0,08;1
T00004931;U000470;23/12/2025;Bank Transfer;Transfer;29,94;0;0
T00004932;U000470;13/12/2025;Bank Transfer;Transfer;71,15;0,21;1
T00004933;U000470;17/12/2025;Card Payment;Online Retail;11,46;0,09;1
T00004934;U000472;25/7/2025;Cash Withdrawal;ATM;200;0;0
T00004935;U000472;27/7/2025;Card Payment;Travel;36,52;0,37;1
T00004936;U000472;21/7/2025;Card Payment;Groceries;53,27;0,53;1
T00004937;U000472;31/7/2025;Bank Transfer;Transfer;85,51;0;0
T00004938;U000472;27/7/2025;Card Payment;Utilities;28,72;0,29;1
T00004939;U000472;27/7/2025;Card Payment;Groceries;57,27;0,57;1
T00004940;U000472;20/7/2025;Card Payment;Fuel;63,93;0,64;1
T00004941;U000472;31/7/2025;Cash Withdrawal;ATM;20;0;0
T00004942;U000472;26/7/2025;Cash Withdrawal;ATM;60;0;0
T00004943;U000472;23/8/2025;Card Payment;Online Retail;59,62;0,6;1
T00004944;U000472;4/8/2025;Card Payment;Travel;66,45;0,66;1
T00004945;U000472;4/8/2025;Card Payment;Online Retail;11,2;0,11;1
T00004946;U000472;12/8/2025;Card Payment;Entertainment;25,81;0,26;1
T00004947;U000472;20/8/2025;Card Payment;Utilities;14,2;0,14;1
T00004948;U000472;19/8/2025;Card Payment;Fuel;18,08;0,18;1
T00004949;U000472;17/9/2025;Card Payment;Fuel;21,57;0,22;1
T00004950;U000472;8/9/2025;Bank Transfer;Transfer;22,94;0,09;1
T00004951;U000472;24/9/2025;Card Payment;Utilities;42,72;0,43;1
T00004952;U000472;10/9/2025;Card Payment;Utilities;23,04;0,23;1
T00004953;U000472;11/9/2025;Card Payment;Dining;13,18;0,13;1
T00004954;U000472;4/10/2025;Bank Transfer;Transfer;34,24;0;0
T00004955;U000472;8/10/2025;Card Payment;Fuel;20,47;0,2;1
T00004956;U000472;16/11/2025;Card Payment;Utilities;56,54;0,57;1
T00004957;U000472;22/11/2025;Cash Withdrawal;ATM;60;0;0
T00004958;U000472;23/11/2025;Card Payment;Groceries;34,96;0,35;1
T00004959;U000472;5/11/2025;Card Payment;Dining;14,43;0,14;1
T00004960;U000472;27/11/2025;Card Payment;Travel;44,19;0,44;1
