subscription_row_id;user_id;month;plan_id;monthly_fee_eur
S000002849;U001631;1/11/2025;P02;6,99
S000002850;U001631;1/12/2025;P02;6,99
S000002851;U001632;1/3/2025;P02;6,99
S000002852;U001632;1/4/2025;P02;6,99
S000002853;U001632;1/5/2025;P02;6,99
S000002854;U001632;1/6/2025;P02;6,99
S000002855;U001632;1/7/2025;P02;6,99
S000002856;U001632;1/8/2025;P02;6,99
S000002857;U001632;1/9/2025;P02;6,99
S000002858;U001632;1/10/2025;P02;6,99
S000002859;U001632;1/11/2025;P02;6,99
S000002860;U001632;1/12/2025;P02;6,99
S000002861;U001635;1/8/2025;P02;6,99
S000002862;U001635;1/9/2025;P02;6,99
S000002863;U001635;1/10/2025;P02;6,99
S000002864;U001635;1/11/2025;P03;14,99
S000002865;U001635;1/12/2025;P03;14,99
S000002866;U001639;1/5/2025;P03;14,99
S000002867;U001639;1/6/2025;P03;14,99
S000002868;U001639;1/7/2025;P03;14,99
S000002869;U001639;1/8/2025;P03;14,99
S000002870;U001639;1/9/2025;P03;14,99
S000002871;U001639;1/10/2025;P03;14,99
S000002872;U001639;1/11/2025;P03;14,99
S000002873;U001639;1/12/2025;P03;14,99
S000002874;U001640;1/8/2025;P02;6,99
S000002875;U001640;1/9/2025;P02;6,99
S000002876;U001640;1/10/2025;P02;6,99
S000002877;U001640;1/11/2025;P02;6,99
S000002878;U001640;1/12/2025;P02;6,99
S000002879;U001641;1/10/2025;P02;6,99
S000002880;U001641;1/11/2025;P02;6,99
S000002881;U001641;1/12/2025;P02;6,99
S000002882;U001642;1/10/2025;P02;6,99
S000002883;U001642;1/11/2025;P02;6,99
S000002884;U001642;1/12/2025;P02;6,99
S000002885;U001644;1/4/2025;P03;14,99
S000002886;U001644;1/5/2025;P03;14,99
S000002887;U001644;1/6/2025;P03;14,99
S000002888;U001644;1/7/2025;P03;14,99
S000002889;U001644;1/8/2025;P03;14,99
S000002890;U001644;1/9/2025;P03;14,99
S000002891;U001644;1/10/2025;P03;14,99
S000002892;U001644;1/11/2025;P03;14,99
S000002893;U001644;1/12/2025;P03;14,99
S000002894;U001646;1/12/2025;P02;6,99
S000002895;U001654;1/11/2025;P02;6,99
S000002896;U001654;1/12/2025;P02;6,99
S000002897;U001658;1/8/2025;P02;6,99
S000002898;U001658;1/9/2025;P02;6,99
S000002899;U001658;1/10/2025;P02;6,99
S000002900;U001658;1/11/2025;P02;6,99
S000002901;U001658;1/12/2025;P02;6,99
S000002902;U001659;1/11/2025;P02;6,99
S000002903;U001659;1/12/2025;P02;6,99
S000002904;U001660;1/1/2025;P03;14,99
S000002905;U001660;1/2/2025;P03;14,99
S000002906;U001660;1/3/2025;P03;14,99
S000002907;U001660;1/4/2025;P03;14,99
S000002908;U001660;1/5/2025;P03;14,99
S000002909;U001660;1/6/2025;P03;14,99
S000002910;U001660;1/7/2025;P03;14,99
S000002911;U001660;1/8/2025;P03;14,99
S000002912;U001660;1/9/2025;P03;14,99
S000002913;U001660;1/10/2025;P03;14,99
S000002914;U001660;1/11/2025;P03;14,99
S000002915;U001660;1/12/2025;P03;14,99
S000002916;U001663;1/11/2025;P02;6,99
S000002917;U001663;1/12/2025;P02;6,99
S000002918;U001664;1/11/2025;P02;6,99
S000002919;U001664;1/12/2025;P02;6,99
S000002920;U001666;1/9/2025;P03;14,99
S000002921;U001666;1/10/2025;P03;14,99
S000002922;U001666;1/11/2025;P03;14,99
S000002923;U001666;1/12/2025;P03;14,99
S000002924;U001670;1/4/2025;P02;6,99
S000002925;U001670;1/5/2025;P02;6,99
S000002926;U001670;1/6/2025;P02;6,99
S000002927;U001670;1/7/2025;P02;6,99
S000002928;U001670;1/8/2025;P02;6,99
S000002929;U001670;1/9/2025;P02;6,99
S000002930;U001670;1/10/2025;P02;6,99
S000002931;U001670;1/11/2025;P02;6,99
S000002932;U001670;1/12/2025;P02;6,99
S000002933;U001671;1/4/2025;P02;6,99
S000002934;U001671;1/5/2025;P02;6,99
S000002935;U001671;1/6/2025;P02;6,99
S000002936;U001671;1/7/2025;P02;6,99
S000002937;U001671;1/8/2025;P02;6,99
S000002938;U001671;1/9/2025;P02;6,99
S000002939;U001671;1/10/2025;P02;6,99
S000002940;U001671;1/11/2025;P02;6,99
S000002941;U001671;1/12/2025;P02;6,99
S000002942;U001676;1/1/2025;P02;6,99
S000002943;U001676;1/2/2025;P02;6,99
S000002944;U001676;1/3/2025;P02;6,99
S000002945;U001676;1/4/2025;P02;6,99
S000002946;U001676;1/5/2025;P02;6,99
S000002947;U001676;1/6/2025;P02;6,99
S000002948;U001676;1/7/2025;P02;6,99
S000002949;U001676;1/8/2025;P02;6,99
S000002950;U001676;1/9/2025;P02;6,99
S000002951;U001676;1/10/2025;P03;14,99
S000002952;U001676;1/11/2025;P03;14,99
S000002953;U001676;1/12/2025;P03;14,99
S000002954;U001678;1/10/2025;P02;6,99
S000002955;U001678;1/11/2025;P02;6,99
S000002956;U001678;1/12/2025;P02;6,99
S000002957;U001679;1/7/2025;P02;6,99
S000002958;U001679;1/8/2025;P02;6,99
S000002959;U001679;1/9/2025;P02;6,99
S000002960;U001679;1/10/2025;P02;6,99
S000002961;U001679;1/11/2025;P02;6,99
S000002962;U001679;1/12/2025;P02;6,99
S000002963;U001682;1/9/2025;P02;6,99
S000002964;U001682;1/10/2025;P02;6,99
S000002965;U001682;1/11/2025;P02;6,99
S000002966;U001682;1/12/2025;P02;6,99
S000002967;U001685;1/1/2025;P02;6,99
S000002968;U001685;1/2/2025;P02;6,99
S000002969;U001685;1/3/2025;P02;6,99
S000002970;U001685;1/4/2025;P02;6,99
S000002971;U001687;1/11/2025;P02;6,99
S000002972;U001687;1/12/2025;P02;6,99
S000002973;U001694;1/1/2025;P02;6,99
S000002974;U001694;1/2/2025;P02;6,99
S000002975;U001694;1/3/2025;P02;6,99
S000002976;U001694;1/4/2025;P02;6,99
S000002977;U001694;1/5/2025;P02;6,99
S000002978;U001694;1/6/2025;P02;6,99
S000002979;U001696;1/6/2025;P02;6,99
S000002980;U001696;1/7/2025;P02;6,99
S000002981;U001696;1/8/2025;P02;6,99
S000002982;U001696;1/9/2025;P02;6,99
S000002983;U001696;1/10/2025;P02;6,99
S000002984;U001696;1/11/2025;P02;6,99
S000002985;U001696;1/12/2025;P02;6,99
S000002986;U001698;1/11/2025;P02;6,99
S000002987;U001698;1/12/2025;P02;6,99
S000002988;U001703;1/10/2025;P03;14,99
S000002989;U001703;1/11/2025;P03;14,99
S000002990;U001703;1/12/2025;P03;14,99
S000002991;U001708;1/6/2025;P02;6,99
S000002992;U001708;1/7/2025;P02;6,99
S000002993;U001708;1/8/2025;P02;6,99
S000002994;U001708;1/9/2025;P02;6,99
S000002995;U001708;1/10/2025;P02;6,99
S000002996;U001708;1/11/2025;P02;6,99
S000002997;U001708;1/12/2025;P02;6,99
S000002998;U001710;1/2/2025;P02;6,99
S000002999;U001710;1/3/2025;P02;6,99
S000003000;U001710;1/4/2025;P02;6,99
S000003001;U001710;1/5/2025;P02;6,99
S000003002;U001710;1/6/2025;P02;6,99
S000003003;U001710;1/7/2025;P02;6,99
S000003004;U001710;1/8/2025;P03;14,99
S000003005;U001710;1/9/2025;P03;14,99
S000003006;U001710;1/10/2025;P03;14,99
S000003007;U001710;1/11/2025;P03;14,99
S000003008;U001710;1/12/2025;P03;14,99
S000003009;U001712;1/8/2025;P03;14,99
S000003010;U001712;1/9/2025;P03;14,99
S000003011;U001712;1/10/2025;P03;14,99
S000003012;U001712;1/11/2025;P03;14,99
S000003013;U001712;1/12/2025;P03;14,99
S000003014;U001714;1/2/2025;P03;14,99
S000003015;U001714;1/3/2025;P03;14,99
S000003016;U001714;1/4/2025;P03;14,99
S000003017;U001714;1/5/2025;P03;14,99
S000003018;U001714;1/6/2025;P03;14,99
S000003019;U001714;1/7/2025;P03;14,99
S000003020;U001714;1/8/2025;P03;14,99
S000003021;U001714;1/9/2025;P03;14,99
S000003022;U001714;1/10/2025;P03;14,99
S000003023;U001714;1/11/2025;P03;14,99
S000003024;U001714;1/12/2025;P03;14,99
S000003025;U001716;1/12/2025;P03;14,99
S000003026;U001719;1/12/2025;P02;6,99
S000003027;U001723;1/3/2025;P02;6,99
S000003028;U001723;1/4/2025;P02;6,99
S000003029;U001723;1/5/2025;P02;6,99
S000003030;U001723;1/6/2025;P02;6,99
S000003031;U001723;1/7/2025;P02;6,99
S000003032;U001723;1/8/2025;P02;6,99
S000003033;U001723;1/9/2025;P02;6,99
S000003034;U001723;1/10/2025;P02;6,99
S000003035;U001723;1/11/2025;P02;6,99
S000003036;U001723;1/12/2025;P02;6,99
S000003037;U001726;1/5/2025;P02;6,99
S000003038;U001726;1/6/2025;P02;6,99
S000003039;U001726;1/7/2025;P02;6,99
S000003040;U001726;1/8/2025;P02;6,99
S000003041;U001726;1/9/2025;P02;6,99
S000003042;U001726;1/10/2025;P02;6,99
S000003043;U001726;1/11/2025;P02;6,99
S000003044;U001726;1/12/2025;P02;6,99
S000003045;U001735;1/10/2025;P02;6,99
S000003046;U001735;1/11/2025;P02;6,99
S000003047;U001735;1/12/2025;P02;6,99
S000003048;U001738;1/7/2025;P02;6,99
S000003049;U001738;1/8/2025;P02;6,99
S000003050;U001738;1/9/2025;P02;6,99
S000003051;U001738;1/10/2025;P02;6,99
S000003052;U001738;1/11/2025;P02;6,99
S000003053;U001738;1/12/2025;P02;6,99
S000003054;U001740;1/11/2025;P02;6,99
S000003055;U001740;1/12/2025;P02;6,99
S000003056;U001750;1/7/2025;P02;6,99
S000003057;U001750;1/8/2025;P02;6,99
S000003058;U001750;1/9/2025;P02;6,99
S000003059;U001750;1/10/2025;P02;6,99
S000003060;U001750;1/11/2025;P02;6,99
S000003061;U001750;1/12/2025;P02;6,99
S000003062;U001751;1/3/2025;P02;6,99
S000003063;U001751;1/4/2025;P02;6,99
S000003064;U001751;1/5/2025;P02;6,99
S000003065;U001751;1/6/2025;P02;6,99
S000003066;U001751;1/7/2025;P02;6,99
S000003067;U001751;1/8/2025;P02;6,99
S000003068;U001751;1/9/2025;P02;6,99
S000003069;U001751;1/10/2025;P02;6,99
S000003070;U001751;1/11/2025;P02;6,99
S000003071;U001751;1/12/2025;P02;6,99
S000003072;U001753;1/6/2025;P02;6,99
S000003073;U001753;1/7/2025;P02;6,99
S000003074;U001753;1/8/2025;P02;6,99
S000003075;U001753;1/9/2025;P02;6,99
S000003076;U001753;1/10/2025;P02;6,99
S000003077;U001753;1/11/2025;P02;6,99
S000003078;U001753;1/12/2025;P02;6,99
S000003079;U001754;1/2/2025;P02;6,99
S000003080;U001754;1/3/2025;P02;6,99
S000003081;U001754;1/4/2025;P02;6,99
S000003082;U001754;1/5/2025;P02;6,99
S000003083;U001754;1/6/2025;P02;6,99
S000003084;U001754;1/7/2025;P02;6,99
S000003085;U001754;1/8/2025;P02;6,99
S000003086;U001754;1/9/2025;P02;6,99
S000003087;U001754;1/10/2025;P02;6,99
S000003088;U001754;1/11/2025;P02;6,99
S000003089;U001754;1/12/2025;P02;6,99
S000003090;U001763;1/4/2025;P02;6,99
S000003091;U001763;1/5/2025;P02;6,99
S000003092;U001763;1/6/2025;P02;6,99
S000003093;U001763;1/7/2025;P02;6,99
S000003094;U001763;1/8/2025;P02;6,99
S000003095;U001763;1/9/2025;P02;6,99
S000003096;U001763;1/10/2025;P02;6,99
S000003097;U001763;1/11/2025;P02;6,99
S000003098;U001763;1/12/2025;P02;6,99
S000003099;U001766;1/11/2025;P03;14,99
S000003100;U001766;1/12/2025;P03;14,99
S000003101;U001772;1/6/2025;P02;6,99
S000003102;U001772;1/7/2025;P02;6,99
S000003103;U001772;1/8/2025;P02;6,99
S000003104;U001772;1/9/2025;P02;6,99
S000003105;U001772;1/10/2025;P02;6,99
S000003106;U001772;1/11/2025;P02;6,99
S000003107;U001772;1/12/2025;P02;6,99
S000003108;U001776;1/6/2025;P02;6,99
S000003109;U001776;1/7/2025;P02;6,99
S000003110;U001776;1/8/2025;P02;6,99
S000003111;U001776;1/9/2025;P02;6,99
S000003112;U001776;1/10/2025;P02;6,99
S000003113;U001776;1/11/2025;P02;6,99
S000003114;U001776;1/12/2025;P02;6,99
S000003115;U001782;1/8/2025;P02;6,99
S000003116;U001782;1/9/2025;P02;6,99
S000003117;U001782;1/10/2025;P02;6,99
S000003118;U001782;1/11/2025;P02;6,99
S000003119;U001782;1/12/2025;P02;6,99
S000003120;U001785;1/11/2025;P02;6,99
S000003121;U001785;1/12/2025;P02;6,99
S000003122;U001786;1/8/2025;P02;6,99
S000003123;U001786;1/9/2025;P02;6,99
S000003124;U001786;1/10/2025;P02;6,99
S000003125;U001786;1/11/2025;P02;6,99
S000003126;U001786;1/12/2025;P02;6,99
S000003127;U001791;1/3/2025;P02;6,99
S000003128;U001791;1/4/2025;P02;6,99
S000003129;U001791;1/5/2025;P02;6,99
S000003130;U001791;1/6/2025;P02;6,99
S000003131;U001791;1/7/2025;P02;6,99
S000003132;U001791;1/8/2025;P02;6,99
S000003133;U001791;1/9/2025;P02;6,99
S000003134;U001791;1/10/2025;P02;6,99
S000003135;U001791;1/11/2025;P02;6,99
S000003136;U001791;1/12/2025;P02;6,99
S000003137;U001800;1/9/2025;P03;14,99
S000003138;U001800;1/10/2025;P03;14,99
S000003139;U001800;1/11/2025;P03;14,99
S000003140;U001800;1/12/2025;P03;14,99
S000003141;U001803;1/3/2025;P02;6,99
S000003142;U001803;1/4/2025;P02;6,99
S000003143;U001803;1/5/2025;P02;6,99
S000003144;U001803;1/6/2025;P02;6,99
S000003145;U001803;1/7/2025;P02;6,99
S000003146;U001803;1/8/2025;P02;6,99
S000003147;U001803;1/9/2025;P02;6,99
S000003148;U001803;1/10/2025;P02;6,99
S000003149;U001803;1/11/2025;P02;6,99
S000003150;U001803;1/12/2025;P02;6,99
S000003151;U001813;1/9/2025;P02;6,99
S000003152;U001813;1/10/2025;P02;6,99
S000003153;U001813;1/11/2025;P02;6,99
S000003154;U001813;1/12/2025;P02;6,99
S000003155;U001817;1/12/2025;P02;6,99
S000003156;U001819;1/4/2025;P02;6,99
S000003157;U001819;1/5/2025;P02;6,99
S000003158;U001819;1/6/2025;P02;6,99
S000003159;U001819;1/7/2025;P02;6,99
S000003160;U001819;1/8/2025;P02;6,99
S000003161;U001819;1/9/2025;P02;6,99
S000003162;U001819;1/10/2025;P02;6,99
S000003163;U001819;1/11/2025;P02;6,99
S000003164;U001819;1/12/2025;P02;6,99
S000003165;U001821;1/8/2025;P03;14,99
S000003166;U001821;1/9/2025;P03;14,99
S000003167;U001821;1/10/2025;P03;14,99
S000003168;U001821;1/11/2025;P03;14,99
S000003169;U001821;1/12/2025;P03;14,99
S000003170;U001827;1/8/2025;P02;6,99
S000003171;U001827;1/9/2025;P02;6,99
S000003172;U001827;1/10/2025;P02;6,99
S000003173;U001827;1/11/2025;P02;6,99
S000003174;U001827;1/12/2025;P02;6,99
S000003175;U001828;1/1/2025;P02;6,99
S000003176;U001828;1/2/2025;P02;6,99
S000003177;U001828;1/3/2025;P02;6,99
S000003178;U001828;1/4/2025;P02;6,99
S000003179;U001836;1/8/2025;P03;14,99
S000003180;U001836;1/9/2025;P03;14,99
S000003181;U001836;1/10/2025;P03;14,99
S000003182;U001842;1/11/2025;P02;6,99
S000003183;U001842;1/12/2025;P02;6,99
S000003184;U001856;1/2/2025;P02;6,99
S000003185;U001856;1/3/2025;P02;6,99
S000003186;U001856;1/4/2025;P02;6,99
S000003187;U001856;1/5/2025;P02;6,99
S000003188;U001856;1/6/2025;P02;6,99
S000003189;U001856;1/7/2025;P02;6,99
S000003190;U001856;1/8/2025;P02;6,99
S000003191;U001856;1/9/2025;P02;6,99
S000003192;U001856;1/10/2025;P02;6,99
S000003193;U001856;1/11/2025;P02;6,99
S000003194;U001856;1/12/2025;P02;6,99
S000003195;U001880;1/12/2025;P02;6,99
S000003196;U001881;1/10/2025;P02;6,99
S000003197;U001881;1/11/2025;P02;6,99
S000003198;U001881;1/12/2025;P02;6,99
S000003199;U001882;1/9/2025;P03;14,99
S000003200;U001882;1/10/2025;P03;14,99
S000003201;U001882;1/11/2025;P03;14,99
S000003202;U001882;1/12/2025;P03;14,99
S000003203;U001885;1/8/2025;P02;6,99
S000003204;U001885;1/9/2025;P02;6,99
S000003205;U001885;1/10/2025;P02;6,99
S000003206;U001885;1/11/2025;P02;6,99
S000003207;U001885;1/12/2025;P02;6,99
S000003208;U001888;1/12/2025;P02;6,99
S000003209;U001890;1/1/2025;P02;6,99
S000003210;U001890;1/2/2025;P02;6,99
S000003211;U001890;1/3/2025;P02;6,99
S000003212;U001890;1/4/2025;P02;6,99
S000003213;U001890;1/5/2025;P02;6,99
S000003214;U001890;1/6/2025;P02;6,99
S000003215;U001890;1/7/2025;P02;6,99
S000003216;U001890;1/8/2025;P02;6,99
S000003217;U001890;1/9/2025;P02;6,99
S000003218;U001890;1/10/2025;P02;6,99
S000003219;U001890;1/11/2025;P02;6,99
S000003220;U001890;1/12/2025;P02;6,99
S000003221;U001891;1/7/2025;P03;14,99
S000003222;U001891;1/8/2025;P03;14,99
S000003223;U001891;1/9/2025;P03;14,99
S000003224;U001891;1/10/2025;P03;14,99
S000003225;U001891;1/11/2025;P03;14,99
S000003226;U001891;1/12/2025;P03;14,99
S000003227;U001892;1/7/2025;P03;14,99
S000003228;U001892;1/8/2025;P03;14,99
S000003229;U001892;1/9/2025;P03;14,99
S000003230;U001892;1/10/2025;P03;14,99
S000003231;U001892;1/11/2025;P03;14,99
S000003232;U001892;1/12/2025;P03;14,99
S000003233;U001901;1/4/2025;P03;14,99
S000003234;U001901;1/5/2025;P03;14,99
S000003235;U001901;1/6/2025;P03;14,99
S000003236;U001901;1/7/2025;P03;14,99
S000003237;U001901;1/8/2025;P03;14,99
S000003238;U001901;1/9/2025;P03;14,99
S000003239;U001901;1/10/2025;P03;14,99
S000003240;U001901;1/11/2025;P03;14,99
S000003241;U001901;1/12/2025;P03;14,99
S000003242;U001902;1/6/2025;P02;6,99
S000003243;U001902;1/7/2025;P02;6,99
S000003244;U001902;1/8/2025;P02;6,99
S000003245;U001902;1/9/2025;P02;6,99
S000003246;U001902;1/10/2025;P02;6,99
S000003247;U001902;1/11/2025;P02;6,99
S000003248;U001902;1/12/2025;P02;6,99
S000003249;U001908;1/5/2025;P02;6,99
S000003250;U001908;1/6/2025;P02;6,99
S000003251;U001908;1/7/2025;P02;6,99
S000003252;U001908;1/8/2025;P02;6,99
S000003253;U001908;1/9/2025;P02;6,99
S000003254;U001908;1/10/2025;P02;6,99
S000003255;U001908;1/11/2025;P02;6,99
S000003256;U001908;1/12/2025;P02;6,99
S000003257;U001911;1/11/2025;P02;6,99
S000003258;U001911;1/12/2025;P02;6,99
S000003259;U001912;1/12/2025;P03;14,99
S000003260;U001913;1/3/2025;P02;6,99
S000003261;U001913;1/4/2025;P02;6,99
S000003262;U001913;1/5/2025;P02;6,99
S000003263;U001913;1/6/2025;P02;6,99
S000003264;U001913;1/7/2025;P02;6,99
S000003265;U001913;1/8/2025;P02;6,99
S000003266;U001913;1/9/2025;P02;6,99
S000003267;U001913;1/10/2025;P02;6,99
S000003268;U001913;1/11/2025;P02;6,99
S000003269;U001913;1/12/2025;P02;6,99
S000003270;U001914;1/8/2025;P02;6,99
S000003271;U001914;1/9/2025;P02;6,99
S000003272;U001914;1/10/2025;P02;6,99
S000003273;U001914;1/11/2025;P02;6,99
S000003274;U001914;1/12/2025;P02;6,99
S000003275;U001916;1/12/2025;P02;6,99
S000003276;U001917;1/1/2025;P02;6,99
S000003277;U001917;1/2/2025;P02;6,99
S000003278;U001917;1/3/2025;P02;6,99
S000003279;U001917;1/4/2025;P02;6,99
S000003280;U001917;1/5/2025;P02;6,99
S000003281;U001917;1/6/2025;P02;6,99
S000003282;U001917;1/7/2025;P02;6,99
S000003283;U001917;1/8/2025;P02;6,99
S000003284;U001917;1/9/2025;P02;6,99
S000003285;U001917;1/10/2025;P02;6,99
S000003286;U001917;1/11/2025;P02;6,99
S000003287;U001917;1/12/2025;P02;6,99
S000003288;U001924;1/2/2025;P02;6,99
S000003289;U001924;1/3/2025;P02;6,99
S000003290;U001924;1/4/2025;P02;6,99
S000003291;U001924;1/5/2025;P02;6,99
S000003292;U001924;1/6/2025;P02;6,99
S000003293;U001924;1/7/2025;P02;6,99
S000003294;U001924;1/8/2025;P02;6,99
S000003295;U001924;1/9/2025;P02;6,99
S000003296;U001924;1/10/2025;P02;6,99
S000003297;U001924;1/11/2025;P02;6,99
S000003298;U001924;1/12/2025;P02;6,99
S000003299;U001925;1/12/2025;P02;6,99
S000003300;U001930;1/8/2025;P02;6,99
S000003301;U001930;1/9/2025;P02;6,99
S000003302;U001930;1/10/2025;P02;6,99
S000003303;U001930;1/11/2025;P02;6,99
S000003304;U001930;1/12/2025;P02;6,99
S000003305;U001931;1/12/2025;P02;6,99
S000003306;U001934;1/2/2025;P02;6,99
S000003307;U001934;1/3/2025;P02;6,99
S000003308;U001934;1/4/2025;P02;6,99
S000003309;U001934;1/5/2025;P02;6,99
S000003310;U001934;1/6/2025;P02;6,99
S000003311;U001934;1/7/2025;P02;6,99
S000003312;U001934;1/8/2025;P02;6,99
S000003313;U001934;1/9/2025;P02;6,99
S000003314;U001934;1/10/2025;P02;6,99
S000003315;U001934;1/11/2025;P02;6,99
S000003316;U001934;1/12/2025;P02;6,99
S000003317;U001935;1/1/2025;P02;6,99
S000003318;U001935;1/2/2025;P02;6,99
S000003319;U001935;1/3/2025;P02;6,99
S000003320;U001935;1/4/2025;P02;6,99
S000003321;U001935;1/5/2025;P02;6,99
S000003322;U001935;1/6/2025;P02;6,99
S000003323;U001935;1/7/2025;P02;6,99
S000003324;U001935;1/8/2025;P02;6,99
S000003325;U001935;1/9/2025;P02;6,99
S000003326;U001935;1/10/2025;P02;6,99
S000003327;U001935;1/11/2025;P02;6,99
S000003328;U001935;1/12/2025;P02;6,99
S000003329;U001937;1/2/2025;P03;14,99
S000003330;U001937;1/3/2025;P03;14,99
S000003331;U001937;1/4/2025;P03;14,99
S000003332;U001937;1/5/2025;P03;14,99
S000003333;U001937;1/6/2025;P03;14,99
S000003334;U001937;1/7/2025;P03;14,99
S000003335;U001937;1/8/2025;P03;14,99
S000003336;U001937;1/9/2025;P03;14,99
S000003337;U001937;1/10/2025;P03;14,99
S000003338;U001937;1/11/2025;P03;14,99
S000003339;U001937;1/12/2025;P03;14,99
S000003340;U001942;1/3/2025;P03;14,99
S000003341;U001942;1/4/2025;P03;14,99
S000003342;U001942;1/5/2025;P03;14,99
S000003343;U001942;1/6/2025;P03;14,99
S000003344;U001942;1/7/2025;P03;14,99
S000003345;U001942;1/8/2025;P03;14,99
S000003346;U001942;1/9/2025;P03;14,99
S000003347;U001942;1/10/2025;P03;14,99
S000003348;U001942;1/11/2025;P03;14,99
S000003349;U001942;1/12/2025;P03;14,99
S000003350;U001946;1/8/2025;P02;6,99
S000003351;U001946;1/9/2025;P02;6,99
S000003352;U001946;1/10/2025;P02;6,99
S000003353;U001946;1/11/2025;P02;6,99
S000003354;U001946;1/12/2025;P02;6,99
S000003355;U001947;1/3/2025;P02;6,99
S000003356;U001947;1/4/2025;P02;6,99
S000003357;U001947;1/5/2025;P02;6,99
S000003358;U001947;1/6/2025;P02;6,99
S000003359;U001949;1/9/2025;P02;6,99
S000003360;U001949;1/10/2025;P02;6,99
S000003361;U001949;1/11/2025;P02;6,99
S000003362;U001949;1/12/2025;P02;6,99
S000003363;U001951;1/2/2025;P02;6,99
S000003364;U001951;1/3/2025;P02;6,99
S000003365;U001951;1/4/2025;P02;6,99
S000003366;U001951;1/5/2025;P02;6,99
S000003367;U001951;1/6/2025;P02;6,99
S000003368;U001951;1/7/2025;P02;6,99
S000003369;U001951;1/8/2025;P02;6,99
S000003370;U001951;1/9/2025;P02;6,99
S000003371;U001951;1/10/2025;P02;6,99
S000003372;U001951;1/11/2025;P02;6,99
S000003373;U001952;1/12/2025;P02;6,99
S000003374;U001954;1/9/2025;P03;14,99
S000003375;U001954;1/10/2025;P03;14,99
S000003376;U001954;1/11/2025;P03;14,99
S000003377;U001954;1/12/2025;P03;14,99
S000003378;U001956;1/1/2025;P03;14,99
S000003379;U001956;1/2/2025;P03;14,99
S000003380;U001956;1/3/2025;P03;14,99
S000003381;U001956;1/4/2025;P03;14,99
S000003382;U001956;1/5/2025;P03;14,99
S000003383;U001956;1/6/2025;P03;14,99
S000003384;U001956;1/7/2025;P03;14,99
S000003385;U001956;1/8/2025;P03;14,99
S000003386;U001956;1/9/2025;P03;14,99
S000003387;U001956;1/10/2025;P03;14,99
S000003388;U001956;1/11/2025;P03;14,99
S000003389;U001956;1/12/2025;P03;14,99
S000003390;U001958;1/10/2025;P02;6,99
S000003391;U001958;1/11/2025;P02;6,99
S000003392;U001958;1/12/2025;P02;6,99
S000003393;U001961;1/5/2025;P03;14,99
S000003394;U001961;1/6/2025;P03;14,99
S000003395;U001961;1/7/2025;P03;14,99
S000003396;U001961;1/8/2025;P03;14,99
S000003397;U001961;1/9/2025;P03;14,99
S000003398;U001961;1/10/2025;P03;14,99
S000003399;U001961;1/11/2025;P03;14,99
S000003400;U001961;1/12/2025;P03;14,99
S000003401;U001964;1/4/2025;P02;6,99
S000003402;U001964;1/5/2025;P02;6,99
S000003403;U001964;1/6/2025;P02;6,99
S000003404;U001964;1/7/2025;P02;6,99
S000003405;U001964;1/8/2025;P02;6,99
S000003406;U001964;1/9/2025;P02;6,99
S000003407;U001964;1/10/2025;P03;14,99
S000003408;U001964;1/11/2025;P03;14,99
S000003409;U001964;1/12/2025;P03;14,99
S000003410;U001967;1/10/2025;P03;14,99
S000003411;U001967;1/11/2025;P03;14,99
S000003412;U001967;1/12/2025;P03;14,99
S000003413;U001977;1/1/2025;P02;6,99
S000003414;U001977;1/2/2025;P02;6,99
S000003415;U001977;1/3/2025;P02;6,99
S000003416;U001977;1/4/2025;P02;6,99
S000003417;U001977;1/5/2025;P02;6,99
S000003418;U001977;1/6/2025;P02;6,99
S000003419;U001977;1/7/2025;P02;6,99
S000003420;U001977;1/8/2025;P02;6,99
S000003421;U001977;1/9/2025;P02;6,99
S000003422;U001977;1/10/2025;P02;6,99
S000003423;U001977;1/11/2025;P02;6,99
S000003424;U001977;1/12/2025;P02;6,99
S000003425;U001980;1/11/2025;P03;14,99
S000003426;U001980;1/12/2025;P03;14,99
S000003427;U001982;1/5/2025;P03;14,99
S000003428;U001982;1/6/2025;P03;14,99
S000003429;U001983;1/3/2025;P02;6,99
S000003430;U001983;1/4/2025;P02;6,99
S000003431;U001983;1/5/2025;P02;6,99
S000003432;U001983;1/6/2025;P02;6,99
S000003433;U001983;1/7/2025;P02;6,99
S000003434;U001983;1/8/2025;P02;6,99
S000003435;U001983;1/9/2025;P02;6,99
S000003436;U001983;1/10/2025;P02;6,99
